time,text,image,likes,comments,source
2019-09-29 20:11:29,lectures for my optionals start in two days please UCL,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/71077658_2250648075046744_1693382120208072704_n.png?_nc_cat=108&_nc_ohc=ktrruLkD3QcAX-YBWcX&_nc_ht=scontent-hkg3-1.xx&oh=5d633326d58d04752ebcf8d34614d3ae&oe=5E93E3D7,212,68,0
2019-04-08 16:04:40,INTERNING IN CANARY WHARF? need a place to stay over the summer? Looking for someone to take over my contract at Scape Mile End from June (any time) to end of August/beginning of September. NEGOTIABLE price of £255 a week. Under 15 mins to Canary Wharf by bus! Comment below if you’re interested!!,,1,3,1
2020-01-08 15:44:45,"Hey all! I've seen a lot of posts about people who are anxious about their job prospects/CVs/internships etc and wanted to give you a tip! Sign up for Varsity Careers Hub! It's a super cool… More platform where you don't need to go through the long processes of applying- all you do is submit a CV and the companies will contact you for job opportunities! It's exclusive for UCL, Oxford, Cambridge, Imperial, LSE and Durham students and has been super helpful for me finding an internship and then a career. Check out www.varsitycareershub.co.uk for more!",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81728769_2454456707999212_8423161587421937664_o.jpg?_nc_cat=103&_nc_ohc=5ldiJbD34GUAX881-ff&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=9356b34aaf03cb5930cea5458ee0f2d0&oe=5ED8A032,3,0,0
2018-06-20 05:49:19,Some of you cared. None of you cared enough. And neither did I.,,2,1,0
2019-12-08 16:46:58,Restore some faith in humanity,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78636174_523266958277194_2448546883920986112_o.jpg?_nc_cat=111&_nc_ohc=ZKG3E0IYwhoAX9fKxOL&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=5f704c1b04de863ae1577ae9f1032074&oe=5E9F7A94,74,17,1
2019-02-22 21:38:44,So close 😥,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52550285_359673564636535_9046686385196498944_o.jpg?_nc_cat=106&_nc_ohc=1zwppYe7s54AX-s-u1Y&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=c724e45c7d22cf7f0712350cd5d60e60&oe=5E91F4CB,49,12,1
2018-04-11 11:56:07,tbh I don't understand why some people have the need to constantly compare degrees. Constantly doing this probably suggests an insecurity on your own part. Not all degrees are well-suited for all life goals.,,4,1,1
2019-02-19 18:02:27,Who wants a shitty ham and cheese toastie for £3?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52353330_358348538102371_6203001526496002048_n.jpg?_nc_cat=100&_nc_ohc=CZRmXK1r5rkAX_yO6zZ&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=53be65fa7299cc9ecd5705db8ddddcbd&oe=5ED8350B,235,53,1
2018-12-16 13:49:08,The worst thing a UCL student with too many hidden secrets that must be spurted out can see,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48360853_1809346172510272_7094220142497759232_o.jpg?_nc_cat=110&_nc_ohc=zdDF7ToDcgYAX-o8x7U&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=dff34603766c95dd2b32525abd4cc5b4&oe=5EA42977,1,0,0
2017-11-19 20:34:48,"To Diksha R, from the guy you got off with the other night - hmu x",,6,1,0
2018-03-21 20:31:47,"SH, you study history and you are in third year. How about you come and find me on the loop dancefloor tonight xx love the girl in the little black dress x",,0,1,0
2017-11-20 15:01:46,"Dear Provost, You make my rent go up and my bed go hard. So be my King of Hearts and I'll fix your house of cards.",,1,0,0
2020-01-05 04:33:54,When a source neatly includes its citation information on its cover page...,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81572605_2447340288710854_1577496622592425984_n.jpg?_nc_cat=106&_nc_ohc=NSl7uDrYbeIAX8PcFd9&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=e38f9725c12dac885c221ab6834d1082&oe=5E9C8992,0,0,0
2019-03-09 14:22:16,Just got served a pint by your dad,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53544484_365729937364231_2716641826323824640_n.jpg?_nc_cat=109&_nc_ohc=GR93Td3P6l0AX8pfzSg&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=fd39c83b69001e69d183a953315885f7&oe=5E9259C6,9,9,1
2017-11-24 21:24:54,To the headphones guy who dropped the £10 note in front of the Petrie museum Friday afternoon- sorry I didn't smile when I handed it back to you. I was too shy/shocked to react properly bc you were really cute so I walked away before you could see me be awkward,,0,0,0
2019-12-08 16:51:16,bankside people need to start doing this,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78852440_523270854943471_8564693030546702336_o.jpg?_nc_cat=104&_nc_ohc=613VJgLGwhgAX8s7vMH&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=7d8202d444e690e675e0a55739a81a84&oe=5E9A3DF8,8,1,1
2019-03-23 21:53:46,😭,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54519901_1944739875637567_2271579087271100416_o.jpg?_nc_cat=104&_nc_ohc=YwBXGlGorHAAX_9gojz&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=16f760eb6ef32d4ef522084eeb462e11&oe=5E981AB0,171,467,0
2018-12-25 16:41:55,🙃🙃🙃,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48423326_1821872834590939_4411450335235670016_n.jpg?_nc_cat=100&_nc_ohc=3TmjdKE27FEAX8duyxy&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=0c3370151e08ff58a509995571ee61b1&oe=5E8DA36A,595,656,0
2019-02-27 19:32:37,When all of your flatmates can't stop having unprotected sex with each other,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52979955_361772331093325_3506877811212156928_n.jpg?_nc_cat=103&_nc_ohc=OtL_rWoJcoMAX-y_gd-&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=046cf0c7f26d39862f68dda3797b872d&oe=5EA66BBD,17,9,1
2019-05-10 14:53:14,Accurate,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60094011_393421617928396_8949185636825300992_n.jpg?_nc_cat=104&_nc_ohc=Lz8amW9sYWoAX8F51p_&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=80ee238122278b03fa7e2931ec9c9b01&oe=5E95E337,10,0,1
2020-01-15 08:46:32,coco damn gurl u fine as hell lmk if ur single so I can slide in,,3,3,0
2017-11-27 22:53:20,"To the sexy maths second year, Whenever I see you, I grow exponentially. Hit me up so I can lie tangent to your curves xx",,9,12,0
2019-11-24 22:21:31,Koreans have such a resting bitch face,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70115166_2361664843945066_5269242955939446784_n.jpg?_nc_cat=104&_nc_ohc=yGmdgJfHa74AX-ZweRQ&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=1a3156d9a4f37d6a8854a5be8afafc31&oe=5EDAF4F9,3,6,0
2018-06-17 12:21:38,https://twitter.com/ajplus/status/1008172125935398912?s=19 Can any FOI members justify this to me please? Thank You.,,0,1,0
2019-05-21 20:36:32,"I felt like being a big boi. SK from yesterday, come let's YouTube and boredom.",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/60550965_2032196060225281_5383900062843666432_n.png?_nc_cat=102&_nc_ohc=4tNQndKVj1IAX9mX1yY&_nc_ht=scontent-hkg3-1.xx&oh=a8e8d105e167f1f0802e5b4514f93f9f&oe=5EA5A033,0,0,0
2018-12-12 23:23:41,What's the second year inorganic chemistry lab course like?,,0,1,0
2019-12-08 16:46:19,Anyone else got a huge crush on Minouche?? Like damnnnnn talk about sugar mums...,,0,0,1
2018-04-28 09:30:37,"I’ve got news for you, getting a job at an investment bank is going to grow you a personality.",,0,0,1
2020-01-04 14:36:15,"The occasional random snap, the odd invite and the constant emoji reacting to anything I say or do. Can't get away from their mates as they're also mine now. Shoot? - Someone who's fucked for their exam but thinking about this on borrowed time",,0,0,0
2018-10-13 14:54:30,Dance teacher or General Secretary? SU positions are full of self-absorbed career opportunists. Discuss.,,3,3,1
2017-11-30 15:53:38,"To the 5ft 9 second year medic with black hair... I think you're from Liverpool? Anyway, it doesn't matter, why don't we revise some anatomy at my place? We could study too 😉 x",,5,1,0
2020-01-16 10:52:01,"guy who ate the whole ass tangerine in one go in the student centre, wtf is wrong with u...",,42,33,0
2019-12-08 16:45:24,I'll post this here in case someone tried to brainwash you into calling a pain au chocolat otherwise :)),https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/78657634_2391435924301291_494589437167009792_n.png?_nc_cat=105&_nc_ohc=z79WYzAG43cAX_JxHoB&_nc_ht=scontent-hkg3-1.xx&oh=1d9be425fd210c2e9816ea6393b72b6e&oe=5EA177E7,122,84,0
2018-04-27 14:24:29,"To the white boy with the glasses and big hoodie and grin when the lights went off in fourth floor silent zone today, you're really fit x SJ",,0,0,1
2018-04-16 21:25:02,"LL, The trend is soon over But I’ll remain your lover Time goes and leave let you drawn You are forever not alone All former Facebook trends",,0,0,1
2018-03-19 08:56:26,My hijabless selfies are just too powerful and dangerous sorry bois,,0,2,0
2020-01-13 19:08:05,Saying ‘I’m a foodie’ does not substitute for having a personality,,6,2,0
2020-01-16 10:51:12,Just went to the Conservative Society event. You guys are great! Everyone’s so clever and have an amazing sense of humor! Looking forward to the P&P!,,3,2,0
2018-06-12 01:58:36,"If you watch Love Island, then you're a loser.",,39,42,1
2020-01-12 12:55:02,Nobody: Literally not a soul: Absolutely no one ever: My house whilst I'm trying to focus on my assignment:,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82131544_2462471423864407_3934014121275555840_o.jpg?_nc_cat=100&_nc_ohc=wWCJoqoG_lAAX9YZglv&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=87bcf5be3659668b399a627bada3c4cf&oe=5ED67943,6,0,0
2020-01-16 21:12:09,Jungle is just slowed down pretentious breakcore #ket(lol),,4,0,0
2019-03-12 19:47:40,JL Come on. High time. Get rid of your stupid boyfriends. And go for a nice guy like me. Hmu. We need to talk more.,,2,2,1
2019-05-17 14:11:33,Back with memes..,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60677485_2025305114247709_2057134548457619456_o.jpg?_nc_cat=107&_nc_ohc=qUIr8I61O-AAX8ygnSj&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=4ef5ef76bcd8dc0ddcf9f2d51ef67e21&oe=5E906F02,9,3,0
2019-12-08 16:46:27,.,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78660017_523266354943921_3174423256325160960_n.jpg?_nc_cat=106&_nc_ohc=EpWJpPc7oacAX_qP_Os&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=eab61b628bf1734c532a53e9b234a4b7&oe=5EA68801,0,0,1
2020-01-15 08:51:47,Tag your Singaporean friends to remind them they don't need to try and be number 1 in every bloody test,,3,19,0
2019-06-08 01:04:59,Alright this is a very long shot haha but I'm looking for this song and I really can't find it so Who can list the bass house/drum and bass songs played in loop last Wednesday cause it was definitely played I know all the Darkzy ones but this other one just stood out I was like wat The bass was only on for like 15 minutes so it's not that many songs please someone help meeee,,0,2,0
2017-11-20 22:48:20,To the hot girl studying psychology - hmu x,,0,4,0
2017-12-11 23:16:27,The cute indian guy in ramsay. I see you in the canteen having dinner with your friends everyday but perhaps we could go have our own dinner one day?,,1,6,0
2019-12-05 22:16:18,Neuroscience be like,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/79831075_2385567104888173_8173166689471430656_n.jpg?_nc_cat=100&_nc_ohc=PUrRwVfT9aAAX8CgwGE&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=ef4bccacddb07b12a57d19076f2e92dd&oe=5E9EDE36,178,84,0
2019-12-08 16:45:40,Any LSE photographers looking to make good money and available for an event next Saturday evening -The 7th of December? Comment below if interested.,,0,0,1
2020-01-15 08:53:56,"I think that my examiner is marking my assignment unfairly due to difference in opinions. I made a controversial argument that is supported by many other academia outside UCL, with supporting empirical evidence. What should I do about this?",,6,6,0
2019-03-21 20:21:25,Cheers for fucking up my final year,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/53853839_1941788795932675_4322687233971716096_n.jpg?_nc_cat=103&_nc_ohc=wmFWGADhVcwAX9xHGtT&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=d7178e998b2ec86db271dcddb14b562f&oe=5ED1675A,8,13,0
2019-05-10 14:56:22,Xx,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60220073_393422927928265_306037761532493824_n.jpg?_nc_cat=102&_nc_ohc=N1B8fagiZF0AX8Erq6j&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=60dbaf9e04a7d548d54af6669b3f3127&oe=5E985031,87,10,1
2019-06-01 10:39:16,Being a slav is like:,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/61670343_2049055761872644_7221856640570490880_n.jpg?_nc_cat=111&_nc_ohc=ZOVGMSvw3dUAX_Q6fsP&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=c7b7ab1c2171599147b637bfbfa89523&oe=5ED413ED,0,0,0
2020-01-17 16:30:03,UCL: QS ranked 8 in 2020 Also UCL: Please don't stand on the toilet seats,,33,0,0
2020-01-05 12:29:33,Is the bnoc only into guys who're vegetarians and have low carbon emissions??,,1,3,0
2020-01-05 04:44:40,"Singaporean medic (M) looking for a fashion advisor cuz my wardrobe is 100% army shirts Guys, girls, and everything in between welcome Will repay you with drinks, unreliable medical advice, and drunken flirting",,26,38,0
2020-01-14 08:53:07,"Just wanna shout bout how much I love my girls, tag your sexy girl mates hunnies to let them know you appreciate them xx #menarepigs",,1,2,0
2017-12-11 21:34:31,"To the curly haired ginger girl with the red trousers in the geology library today... you're stunning, let me rock your world xoxo",,0,2,0
2018-04-29 15:47:24,"Yes, I'm that bitch that will tell you you're chewing loudly in the library... What makes you think your camel on steroids chew is what people wanna revise to?",,1,0,1
2020-01-05 04:52:05,"Smooth people of UCL, I fell for this girl a while ago but we decided to stay friends. We've drifted apart due to different classes and commitments, but I still want to hang out with her and banter just like before. I couldn't bring myself to talk to her personally because I don't want to send the wrong signals and make more things more awkward. But I know that nothing will change unless I do something, as I feel that she is giving me some space as well. Smooth people of UCL, what is the most mature way to go about this?",,1,1,0
2017-12-03 10:35:14,"To the scruffy dirty-blonde girl working at Gordon’s cafe, you make the best lattes. And you have beautiful 👀, please talk to me next time I come in, I’m a little shy. Love, HM",,1,1,0
2020-01-08 15:55:34,"What’s the longest deadline extension people have gotten on essays/dissertations? Thx, A panicking third year",,4,3,0
2017-12-15 19:54:46,I'd SUK that econ fresher any day,,0,5,0
2020-01-04 14:52:08,Finally used the condoms I got from freshers 2018 to do a posh wank. Ngl it's pretty shit.,,3,2,0
2018-09-29 15:37:45,Just saw a mouse in the refectory Get your shit sorted UCL,,15,8,0
2020-01-07 11:06:27,Wanting to work in M&A at goldman sachs is not a personality trait.,,60,15,1
2019-12-03 23:02:59,"I think the 1st one needs to be re-written, but in Mandarin, Cantonese, and French. Forget english...",https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78324013_2381343918643825_1880361640243757056_o.jpg?_nc_cat=109&_nc_ohc=45PlWI_lHaQAX8MAe6k&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=1027ac0010a37b654ea7d3ce52108335&oe=5EA36917,23,3,0
2019-11-18 19:01:59,"*GET ACRYLIC MANICURES WITH GEL FOR BLOG WRITING* Write a simple 1000 word blog, for example ""10 things to do before your 30s"", and get your nails on fleek in exchange at a popular Nail bar in… More Bethnal Green! Genuine offer. Slots available starting this week! Please comment/tag friends who might be interested and check your ""other"" inbox in messenger",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/76638467_507913223145901_1227357630058463232_o.jpg?_nc_cat=103&_nc_ohc=IDRevujbn0QAX_F_F39&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=d77690ab8e1f5995c96598a3cea1fcbd&oe=5E9CD30E,0,0,1
2019-03-26 20:34:14,"NO DEAL IS BETTER THAN A BAD DEAL, BREXIT MEANS BREXIT",,0,0,0
2019-03-21 20:35:18,when you make the same mistake as every year and leave all your revision for easter,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/54523955_1941802309264657_797946997372878848_n.jpg?_nc_cat=106&_nc_ohc=ZCU0Tw3qO90AX_NwZoV&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=449df89bc3e9c846efef172f985792d1&oe=5ED1F1A0,203,46,0
2019-12-03 22:51:49,English students be like,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78093963_2381325801978970_3278981001035907072_n.jpg?_nc_cat=107&_nc_ohc=pcuMXRPEAssAX980qAD&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=e4759b915c1f78f32462c2e85c56a961&oe=5ED166E4,16,9,0
2018-09-18 22:12:16,"I have serious problems with British guys. Why do I find them so hot? Most people don't , apart from Brits. HELP",,1,2,0
2018-12-23 18:42:26,Every time 😂 when will they learn?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/48429650_1819229251521964_8186584472246812672_o.jpg?_nc_cat=100&_nc_ohc=nugGMHWy5QsAX_TXB7-&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=49efabc9a9dba7ca94c033354dcbd19f&oe=5E9692DC,13,3,0
2018-08-29 06:06:22,"To the girl that was crying on 3rd floor science library, I hope everything is fine. Sad to see a fellow student distraught x",,6,1,0
2018-04-11 18:31:54,Any cute Asian girls interested in the cute brown funny kid? SS,,0,2,1
2020-01-12 12:57:34,Any cute half-Asian boys in this uni? 😫,,7,36,0
2019-11-16 21:52:21,Bitch,,3,10,1
2018-12-10 19:24:48,Always in the lab,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/47579926_1801183379993218_7832852408857264128_o.jpg?_nc_cat=100&_nc_ohc=YdLeCTk237IAX8xw56u&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=4d30571ddb052357be308c836c343a6b&oe=5EDB4951,15,12,0
2019-03-23 15:21:08,"To the French/Portuguese girl I once had a stats class with, please walk slower so I can say hi",,0,5,1
2017-11-11 14:02:53,To the girl who only told me you had a bf after we hooked up- why tho.,,1,2,0
2018-12-21 00:40:11,First year AP ( the engineering one) and first year MB - I feel like you guys are meant for each other! See how much you guys tag people (not each other) and it’s everywhere on ! You guys should give a shot to each other!,,0,4,0
2018-04-10 17:43:42,"GS, Guy from 5th floor who stole the beanbag, I give you permission to steal my beanbags x Love, anonymous xx",,0,0,1
